value;params_activation;params_alpha;params_hidden_layer_sizes;params_learning_rate;params_max_iter;params_solver;scaled;pca
0.809756098;relu;1.47E-05;71;constant;279;sgd;1;0
0.795121951;identity;0.050947649;21;constant;648;adam;1;0
0.985365854;relu;0.001226705;71;adaptive;506;lbfgs;1;0
0.6;tanh;0.036345112;79;invscaling;467;sgd;1;0
0.8;identity;0.007853433;90;invscaling;240;adam;1;0
0.985365854;logistic;1.19E-05;85;constant;740;lbfgs;1;0
0.43902439;tanh;0.002283148;9;invscaling;226;sgd;1;0
0.804878049;identity;0.003351841;33;adaptive;571;adam;1;0
0.829268293;tanh;0.020335991;50;invscaling;136;adam;1;0
0.985365854;tanh;0.00047671;31;adaptive;969;adam;1;0
0.985365854;tanh;0.000993563;42;adaptive;892;lbfgs;1;0
0.985365854;tanh;0.00128941;84;adaptive;733;adam;1;0
0.8;logistic;0.002300055;26;adaptive;639;adam;1;0
0.795121951;identity;1.46E-05;67;invscaling;846;adam;1;0
0.985365854;relu;1.87E-05;58;invscaling;856;adam;1;0
0.795121951;logistic;0.000266919;97;adaptive;576;sgd;1;0
0.985365854;tanh;0.000100812;96;invscaling;975;adam;1;0
0.985365854;tanh;0.011900453;93;constant;593;lbfgs;1;0
0.863414634;tanh;0.000122323;7;invscaling;753;adam;1;0
0.858536585;relu;0.003461781;69;constant;813;sgd;1;0
0.985365854;relu;0.000405893;56;invscaling;831;adam;1;0
0.985365854;relu;0.000691814;39;invscaling;575;lbfgs;1;0
0.648780488;identity;0.017138318;35;invscaling;905;sgd;1;0
0.931707317;relu;0.000562355;88;adaptive;270;adam;1;0
0.936585366;relu;0.000143591;85;constant;272;adam;1;0
0.795121951;identity;2.93E-05;98;invscaling;699;lbfgs;1;0
0.985365854;relu;1.12E-05;11;adaptive;772;lbfgs;1;0
0.795121951;identity;0.004461706;22;adaptive;193;sgd;1;0
0.941463415;relu;0.000536151;100;adaptive;269;adam;1;0
0.863414634;tanh;0.000647115;34;constant;252;adam;1;0
0.804878049;identity;0.000102971;5;constant;649;sgd;1;0
0.795121951;identity;0.000320156;68;constant;569;lbfgs;1;0
0.8;logistic;0.008900796;88;constant;538;sgd;1;0
0.804878049;identity;8.92E-05;97;adaptive;855;sgd;1;0
0.824390244;relu;0.021284892;33;adaptive;990;sgd;1;0
0.985365854;relu;0.004279646;53;invscaling;688;adam;1;0
0.629268293;tanh;0.026648688;77;invscaling;822;sgd;1;0
0.8;logistic;0.006394931;41;invscaling;447;adam;1;0
0.804878049;logistic;1.35E-05;50;adaptive;858;adam;1;0
0.985365854;logistic;0.000521365;23;constant;152;lbfgs;1;0
0.985365854;tanh;0.019930649;39;invscaling;963;adam;1;0
0.526829268;tanh;0.000597534;69;invscaling;425;sgd;1;0
0.829268293;relu;0.082354597;5;adaptive;958;sgd;1;0
0.385365854;logistic;0.021975567;14;invscaling;499;sgd;1;0
0.458536585;identity;3.93E-05;33;invscaling;142;sgd;1;0
0.502439024;logistic;0.00700311;36;invscaling;914;sgd;1;0
0.795121951;identity;5.58E-05;83;invscaling;841;lbfgs;1;0
0.795121951;identity;0.000616966;23;constant;453;lbfgs;1;0
0.502439024;logistic;1.15E-05;78;invscaling;464;sgd;1;0
0.853658537;tanh;0.013642693;4;invscaling;795;adam;1;0
0.985365854;logistic;0.00038353;32;adaptive;775;lbfgs;1;0
0.985365854;logistic;0.000211898;29;adaptive;560;lbfgs;1;0
0.551219512;relu;0.002648808;35;invscaling;538;sgd;1;0
0.985365854;relu;6.80E-05;53;adaptive;960;lbfgs;1;0
0.980487805;tanh;1.18E-05;29;adaptive;695;adam;1;0
0.551219512;relu;0.036646651;35;invscaling;773;sgd;1;0
0.604878049;identity;0.00911707;7;invscaling;221;sgd;1;0
0.843902439;tanh;0.002886557;65;adaptive;183;adam;1;0
0.985365854;tanh;0.000994;98;adaptive;799;lbfgs;1;0
0.795121951;identity;1.66E-05;68;constant;237;sgd;1;0
0.795121951;identity;1.38E-05;9;invscaling;150;lbfgs;1;0
0.795121951;identity;0.001036252;73;invscaling;638;lbfgs;1;0
0.970731707;relu;3.33E-05;51;constant;528;adam;1;0
0.536585366;logistic;0.002118836;98;invscaling;942;sgd;1;0
0.565853659;tanh;0.000424692;18;invscaling;179;sgd;1;0
0.409756098;identity;0.00054202;76;invscaling;325;sgd;1;0
0.985365854;tanh;0.000654885;79;constant;843;lbfgs;1;0
0.795121951;identity;0.001138866;95;adaptive;196;lbfgs;1;0
0.985365854;tanh;0.000222624;55;invscaling;698;lbfgs;1;0
0.790243902;identity;0.052202345;86;invscaling;931;adam;1;0
0.834146341;relu;0.005318916;87;constant;279;sgd;1;0
0.780487805;identity;1.41E-05;3;adaptive;306;sgd;1;0
0.985365854;relu;0.01719502;65;adaptive;684;adam;1;0
0.985365854;logistic;0.000167699;57;constant;933;lbfgs;1;0
0.795121951;identity;0.000407033;1;invscaling;146;adam;1;0
0.795121951;identity;0.006248258;55;invscaling;584;lbfgs;1;0
0.985365854;logistic;1.51E-05;98;constant;629;lbfgs;1;0
0.985365854;tanh;0.012064623;81;adaptive;509;lbfgs;1;0
0.985365854;tanh;2.32E-05;92;constant;242;lbfgs;1;0
0.985365854;tanh;0.007433631;26;adaptive;184;lbfgs;1;0
0.970731707;logistic;0.000378646;22;adaptive;313;lbfgs;1;0
0.790243902;identity;0.000158292;65;constant;249;adam;1;0
0.985365854;tanh;0.00212331;99;constant;304;lbfgs;1;0
0.980487805;relu;0.000263347;64;constant;459;adam;1;0
0.790243902;tanh;0.059555186;62;adaptive;111;sgd;1;0
0.985365854;logistic;0.010376579;17;constant;649;lbfgs;1;0
0.829268293;logistic;0.008365754;4;constant;390;adam;1;0
0.985365854;tanh;0.000250229;44;invscaling;680;lbfgs;1;0
0.946341463;relu;0.0395114;33;adaptive;591;adam;1;0
0.8;logistic;0.000348229;44;adaptive;783;adam;1;0
0.795121951;identity;0.031847207;82;invscaling;173;lbfgs;1;0
0.795121951;identity;4.70E-05;38;constant;757;lbfgs;1;0
0.985365854;relu;0.006815926;57;invscaling;978;adam;1;0
0.790243902;identity;5.68E-05;61;adaptive;736;sgd;1;0
0.829268293;relu;0.011902366;85;adaptive;760;sgd;1;0
0.853658537;relu;0.000748823;28;constant;885;sgd;1;0
0.814634146;logistic;0.000195215;98;constant;591;sgd;1;0
0.985365854;relu;0.000703729;59;adaptive;702;lbfgs;1;0
0.795121951;identity;0.000157831;21;constant;900;lbfgs;1;0
0.795121951;identity;0.00232759;12;constant;264;lbfgs;1;0
0.804878049;identity;0.000112689;5;adaptive;720;sgd;1;0
0.790243902;logistic;0.000114669;58;adaptive;783;sgd;1;0
0.985365854;logistic;0.040052825;18;adaptive;287;lbfgs;1;0
0.795121951;logistic;0.088861044;81;adaptive;823;sgd;1;0
0.985365854;logistic;4.05E-05;58;adaptive;209;lbfgs;1;0
0.795121951;identity;4.37E-05;66;constant;631;adam;1;0
0.785365854;logistic;0.01650921;85;constant;805;sgd;1;0
0.814634146;identity;1.98E-05;24;adaptive;332;sgd;1;0
0.985365854;relu;2.14E-05;76;constant;508;lbfgs;1;0
0.985365854;relu;0.012782264;35;invscaling;218;lbfgs;1;0
0.985365854;relu;1.14E-05;97;constant;338;adam;1;0
0.956097561;relu;0.031445942;23;constant;802;adam;1;0
0.985365854;tanh;0.03161902;57;invscaling;315;lbfgs;1;0
0.985365854;logistic;0.025490065;78;adaptive;591;lbfgs;1;0
0.541463415;identity;0.004274252;5;invscaling;479;sgd;1;0
0.790243902;identity;0.007341889;9;adaptive;682;adam;1;0
0.775609756;identity;0.000361932;72;invscaling;165;adam;1;0
0.8;identity;7.38E-05;37;invscaling;688;adam;1;0
0.653658537;tanh;0.013723012;64;invscaling;990;sgd;1;0
0.804878049;logistic;0.006770936;20;constant;313;adam;1;0
0.804878049;relu;0.007539645;2;constant;722;sgd;1;0
0.790243902;logistic;1.72E-05;26;adaptive;982;sgd;1;0
0.775609756;identity;0.000128807;72;adaptive;181;adam;1;0
0.985365854;relu;4.47E-05;86;adaptive;813;adam;1;0
0.780487805;identity;0.000357628;51;constant;440;adam;1;0
0.785365854;identity;0.059686289;49;invscaling;829;adam;1;0
0.985365854;relu;0.017788025;80;invscaling;338;lbfgs;1;0
0.795121951;identity;3.51E-05;17;adaptive;395;lbfgs;1;0
0.804878049;logistic;0.000458498;33;constant;629;adam;1;0
0.985365854;logistic;0.002888488;91;constant;198;lbfgs;1;0
0.956097561;logistic;0.004370304;6;adaptive;227;lbfgs;1;0
0.795121951;identity;0.014831532;5;constant;585;lbfgs;1;0
0.780487805;logistic;0.007065201;82;adaptive;746;adam;1;0
0.526829268;tanh;7.36E-05;95;invscaling;345;sgd;1;0
0.858536585;relu;2.62E-05;68;adaptive;888;sgd;1;0
0.795121951;identity;0.056472524;34;constant;374;lbfgs;1;0
0.985365854;tanh;0.005577489;91;invscaling;323;lbfgs;1;0
0.985365854;relu;0.000404224;43;invscaling;757;lbfgs;1;0
0.795121951;identity;0.000309173;32;constant;695;lbfgs;1;0
0.985365854;logistic;7.49E-05;69;constant;223;lbfgs;1;0
0.795121951;relu;1.28E-05;50;constant;245;sgd;1;0
0.897560976;relu;1.48E-05;55;adaptive;209;adam;1;0
0.931707317;tanh;0.029916452;28;adaptive;656;adam;1;0
0.917073171;relu;0.00018606;14;adaptive;653;adam;1;0
0.541463415;tanh;0.073360768;47;invscaling;365;sgd;1;0
0.780487805;logistic;0.001896822;40;adaptive;515;sgd;1;0
0.497560976;logistic;0.013058674;44;invscaling;216;sgd;1;0
0.536585366;relu;0.002754328;31;invscaling;879;sgd;1;0
0.970731707;relu;1.71E-05;16;constant;404;lbfgs;1;0
0.985365854;relu;0.011935954;98;invscaling;215;lbfgs;1;0
0.692682927;identity;0.004151257;99;invscaling;821;sgd;1;0
0.795121951;identity;0.007434583;68;adaptive;484;lbfgs;1;0
0.780487805;identity;0.001566713;36;adaptive;587;adam;1;0
0.770731707;logistic;1.32E-05;5;constant;647;sgd;1;0
0.795121951;identity;0.008686319;12;adaptive;298;lbfgs;1;0
0.52195122;relu;0.006634254;17;invscaling;222;sgd;1;0
0.409756098;relu;0.083075168;53;invscaling;365;sgd;1;0
0.985365854;relu;0.000334448;60;constant;286;lbfgs;1;0
0.468292683;logistic;0.000145405;29;invscaling;544;sgd;1;0
0.390243902;tanh;0.005951468;76;invscaling;658;sgd;1;0
0.829268293;tanh;1.78E-05;27;constant;120;adam;1;0
0.985365854;tanh;0.019796074;72;adaptive;816;adam;1;0
0.985365854;logistic;0.027881954;91;invscaling;407;lbfgs;1;0
0.790243902;logistic;2.30E-05;17;adaptive;820;sgd;1;0
0.795121951;tanh;0.000120018;33;constant;484;sgd;1;0
0.775609756;logistic;4.81E-05;74;adaptive;191;sgd;1;0
0.804878049;identity;3.94E-05;29;invscaling;770;adam;1;0
0.985365854;tanh;1.76E-05;17;constant;253;lbfgs;1;0
0.907317073;relu;0.010536897;9;constant;646;adam;1;0
0.795121951;identity;0.014810287;72;adaptive;604;lbfgs;1;0
0.8;logistic;2.17E-05;75;adaptive;407;sgd;1;0
0.531707317;relu;0.003298738;37;invscaling;556;sgd;1;0
0.8;logistic;0.038080628;30;invscaling;803;adam;1;0
0.795121951;identity;0.000146376;60;invscaling;110;lbfgs;1;0
0.8;tanh;0.001942561;35;adaptive;599;sgd;1;0
0.985365854;tanh;2.37E-05;61;invscaling;354;lbfgs;1;0
0.824390244;relu;0.002306829;59;constant;964;sgd;1;0
0.8;tanh;1.46E-05;26;constant;945;sgd;1;0
0.795121951;identity;0.037411891;15;adaptive;185;adam;1;0
0.819512195;relu;0.00257602;25;adaptive;389;sgd;1;0
0.624390244;tanh;0.001132801;82;invscaling;933;sgd;1;0
0.8;identity;0.076291003;38;invscaling;812;adam;1;0
0.556097561;relu;0.000159297;26;invscaling;966;sgd;1;0
0.902439024;relu;0.043872883;64;constant;220;adam;1;0
0.843902439;relu;0.000640045;26;adaptive;919;sgd;1;0
0.829268293;relu;0.012783534;7;adaptive;541;adam;1;0
0.985365854;tanh;0.001819064;74;adaptive;823;adam;1;0
0.834146341;relu;0.000265781;83;adaptive;640;sgd;1;0
0.843902439;relu;0.007662244;73;constant;346;sgd;1;0
0.502439024;logistic;0.000363596;100;invscaling;836;sgd;1;0
0.96097561;relu;0.000502002;22;invscaling;943;adam;1;0
0.785365854;logistic;0.000358157;83;adaptive;417;adam;1;0
0.804878049;logistic;0.000697824;54;constant;546;adam;1;0
0.985365854;relu;1.92E-05;59;invscaling;941;lbfgs;1;0
0.785365854;identity;0.000438627;100;invscaling;498;adam;1;0
0.985365854;relu;0.002280992;67;invscaling;551;lbfgs;1;0
0.985365854;relu;0.002720708;66;constant;438;lbfgs;1;0
0.497560976;logistic;8.28E-05;89;invscaling;437;sgd;1;0
0.795121951;identity;8.86E-05;8;adaptive;826;sgd;1;0
0.512195122;tanh;2.98E-05;16;invscaling;497;sgd;1;0
0.8;logistic;0.009306726;66;adaptive;507;adam;1;0
0.985365854;relu;3.26E-05;10;adaptive;362;lbfgs;1;0
0.795121951;identity;0.00745629;73;adaptive;879;adam;1;0
0.863414634;tanh;0.000610241;13;adaptive;455;adam;1;0
0.985365854;relu;7.05E-05;68;invscaling;456;adam;1;0
0.887804878;tanh;0.000500451;36;adaptive;288;adam;1;0
0.795121951;logistic;7.72E-05;49;constant;957;adam;1;0
0.8;logistic;0.045769319;17;adaptive;112;adam;1;0
0.985365854;logistic;0.000410463;33;invscaling;954;lbfgs;1;0
0.985365854;logistic;0.006435792;40;constant;414;lbfgs;1;0
0.8;logistic;0.000910343;87;adaptive;698;adam;1;0
0.985365854;logistic;2.05E-05;85;adaptive;947;lbfgs;1;0
0.795121951;identity;0.002075368;65;constant;142;lbfgs;1;0
0.8;logistic;0.009035012;71;invscaling;153;adam;1;0
0.790243902;identity;0.001725989;77;adaptive;756;sgd;1;0
0.853658537;relu;0.00012774;84;adaptive;702;sgd;1;0
0.8;relu;0.015322017;62;constant;131;sgd;1;0
0.795121951;identity;0.000155637;37;invscaling;383;lbfgs;1;0
0.843902439;logistic;0.0081438;2;constant;648;lbfgs;1;0
0.985365854;tanh;0.059258127;56;adaptive;114;lbfgs;1;0
0.980487805;tanh;0.000112804;36;invscaling;637;adam;1;0
0.809756098;identity;0.00097684;53;constant;711;sgd;1;0
0.8;identity;0.00082724;52;constant;817;adam;1;0
0.502439024;relu;4.76E-05;8;invscaling;643;sgd;1;0
0.985365854;logistic;0.000863956;17;adaptive;328;lbfgs;1;0
0.8;logistic;0.000572298;26;invscaling;490;adam;1;0
0.985365854;logistic;0.000323168;17;adaptive;168;lbfgs;1;0
0.985365854;logistic;1.05E-05;75;constant;837;lbfgs;1;0
0.785365854;identity;0.003258019;90;constant;494;sgd;1;0
0.985365854;relu;0.000592379;84;constant;426;lbfgs;1;0
0.985365854;tanh;0.000987405;70;constant;654;adam;1;0
0.795121951;tanh;0.076710847;31;constant;810;sgd;1;0
0.795121951;logistic;9.00E-05;35;adaptive;613;adam;1;0
0.858536585;relu;0.004867289;79;adaptive;925;sgd;1;0
0.8;identity;3.16E-05;56;constant;114;adam;1;0
0.790243902;identity;0.005896745;86;constant;190;adam;1;0
0.780487805;tanh;0.011430871;62;adaptive;276;sgd;1;0
0.985365854;tanh;1.21E-05;77;invscaling;578;lbfgs;1;0
0.673170732;identity;7.82E-05;57;invscaling;798;sgd;1;0
0.92195122;tanh;0.000475467;92;invscaling;387;adam;1;1
0.985365854;tanh;0.002192234;31;invscaling;108;lbfgs;1;1
0.795121951;identity;6.74E-05;16;invscaling;663;adam;1;1
0.497560976;logistic;0.004095796;66;invscaling;975;sgd;1;1
0.985365854;tanh;0.00039742;41;constant;836;lbfgs;1;1
0.975609756;tanh;0.00101642;60;invscaling;682;adam;1;1
0.809756098;logistic;0.089246913;54;invscaling;179;adam;1;1
0.775609756;identity;0.058347844;83;adaptive;939;adam;1;1
0.795121951;logistic;0.039960657;16;invscaling;237;adam;1;1
0.985365854;logistic;2.13E-05;37;adaptive;898;lbfgs;1;1
0.8;identity;1.95E-05;27;adaptive;860;lbfgs;1;1
0.970731707;logistic;0.000479968;8;invscaling;852;lbfgs;1;1
0.985365854;relu;0.005075127;28;constant;491;lbfgs;1;1
0.8;identity;0.000225649;82;adaptive;744;lbfgs;1;1
0.985365854;logistic;0.002027317;72;adaptive;327;lbfgs;1;1
0.985365854;tanh;0.049517417;12;adaptive;632;lbfgs;1;1
0.985365854;relu;0.004472326;48;constant;178;lbfgs;1;1
0.795121951;logistic;0.018249843;82;adaptive;291;adam;1;1
0.8;identity;0.002586469;96;invscaling;991;lbfgs;1;1
0.814634146;identity;0.000807574;74;constant;129;sgd;1;1
0.8;identity;0.000124633;33;constant;444;lbfgs;1;1
0.985365854;relu;0.001047264;40;invscaling;245;lbfgs;1;1
0.985365854;relu;3.31E-05;87;invscaling;879;lbfgs;1;1
0.941463415;tanh;0.000271291;40;constant;585;adam;1;1
0.8;identity;3.59E-05;23;invscaling;890;lbfgs;1;1
0.795121951;identity;0.00054115;27;adaptive;528;adam;1;1
0.809756098;tanh;0.050603345;51;adaptive;409;sgd;1;1
0.985365854;logistic;0.003583746;35;adaptive;374;lbfgs;1;1
0.970731707;tanh;0.009917566;28;constant;877;adam;1;1
0.907317073;tanh;0.000105034;6;constant;629;lbfgs;1;1
0.985365854;tanh;0.000166975;88;constant;921;lbfgs;1;1
0.956097561;tanh;0.000761102;8;adaptive;859;lbfgs;1;1
0.804878049;identity;0.000112801;43;adaptive;313;sgd;1;1
0.985365854;relu;0.001734932;66;adaptive;307;lbfgs;1;1
0.985365854;relu;3.38E-05;54;adaptive;411;lbfgs;1;1
0.87804878;relu;0.001073634;39;constant;259;adam;1;1
0.970731707;relu;5.59E-05;25;invscaling;873;adam;1;1
0.985365854;tanh;3.73E-05;76;constant;756;adam;1;1
0.8;logistic;0.066265732;5;adaptive;451;adam;1;1
0.83902439;relu;0.048118113;75;adaptive;527;sgd;1;1
0.848780488;relu;0.001982391;8;adaptive;321;adam;1;1
0.819512195;relu;0.000322786;1;invscaling;442;adam;1;1
0.804878049;logistic;0.00565224;48;invscaling;305;adam;1;1
0.985365854;tanh;0.027438658;32;constant;922;lbfgs;1;1
0.765853659;identity;0.023980307;82;invscaling;626;sgd;1;1
0.556097561;relu;0.000182596;62;invscaling;815;sgd;1;1
0.985365854;logistic;0.022995228;44;constant;305;lbfgs;1;1
1;tanh;0.000438388;43;invscaling;309;lbfgs;1;1
0.985365854;tanh;0.000220045;66;constant;650;adam;1;1
0.985365854;logistic;3.80E-05;24;invscaling;257;lbfgs;1;1
0.985365854;tanh;7.03E-05;44;constant;342;lbfgs;1;1
0.8;identity;7.82E-05;62;constant;958;adam;1;1
0.985365854;relu;1.00E-05;86;adaptive;621;lbfgs;1;1
0.8;identity;0.037297496;38;adaptive;104;adam;1;1
0.902439024;relu;0.000520364;27;constant;262;adam;1;1
0.809756098;identity;5.77E-05;32;constant;505;adam;1;1
0.795121951;identity;0.014791406;89;adaptive;612;sgd;1;1
0.790243902;logistic;0.000185769;100;adaptive;353;sgd;1;1
0.365853659;relu;7.03E-05;2;invscaling;143;sgd;1;1
0.985365854;relu;1.54E-05;26;constant;924;adam;1;1
0.717073171;relu;0.037047966;91;invscaling;831;sgd;1;1
0.790243902;identity;0.000839821;82;adaptive;222;adam;1;1
0.780487805;relu;0.004329713;4;adaptive;951;sgd;1;1
0.497560976;logistic;0.000157604;67;invscaling;269;sgd;1;1
0.907317073;tanh;2.74E-05;38;adaptive;393;adam;1;1
0.951219512;tanh;0.017157317;19;constant;814;adam;1;1
0.8;identity;0.000128524;21;adaptive;277;adam;1;1
0.985365854;relu;0.079004993;56;invscaling;876;lbfgs;1;1
0.653658537;tanh;0.000120459;95;invscaling;332;sgd;1;1
0.8;logistic;0.002463633;99;constant;265;adam;1;1
0.809756098;relu;0.007612995;58;adaptive;181;sgd;1;1
0.814634146;tanh;0.000534702;9;adaptive;933;sgd;1;1
0.985365854;logistic;0.000384972;48;adaptive;108;lbfgs;1;1
0.804878049;tanh;0.01218967;93;constant;148;sgd;1;1
0.985365854;tanh;0.070224368;80;adaptive;865;adam;1;1
0.809756098;logistic;8.54E-05;72;adaptive;1000;sgd;1;1
0.970731707;tanh;0.074272477;36;constant;833;adam;1;1
0.834146341;relu;1.37E-05;48;adaptive;647;sgd;1;1
0.502439024;logistic;0.000732018;19;invscaling;898;sgd;1;1
0.531707317;tanh;0.000272162;98;invscaling;179;sgd;1;1
0.790243902;logistic;0.000239253;28;adaptive;472;sgd;1;1
0.985365854;relu;0.001014201;86;invscaling;646;lbfgs;1;1
0.770731707;logistic;2.94E-05;70;adaptive;227;sgd;1;1
0.873170732;tanh;2.54E-05;19;invscaling;312;adam;1;1
0.795121951;logistic;0.006550797;85;constant;367;adam;1;1
0.809756098;identity;3.14E-05;35;constant;429;adam;1;1
0.819512195;tanh;8.92E-05;10;constant;376;sgd;1;1
0.897560976;tanh;0.003046687;16;adaptive;566;adam;1;1
1;tanh;0.004804456;21;adaptive;653;lbfgs;1;1
0.829268293;relu;0.001074301;5;constant;366;adam;1;1
0.985365854;logistic;7.13E-05;46;adaptive;585;lbfgs;1;1
0.907317073;tanh;2.33E-05;46;invscaling;500;adam;1;1
0.819512195;tanh;0.001275086;38;adaptive;818;sgd;1;1
0.8;identity;1.52E-05;49;invscaling;991;lbfgs;1;1
0.980487805;relu;0.000194899;42;invscaling;697;adam;1;1
0.853658537;relu;0.000972907;85;constant;997;sgd;1;1
0.790243902;logistic;0.000188541;56;constant;527;adam;1;1
0.809756098;identity;0.068887101;29;invscaling;404;adam;1;1
0.848780488;relu;0.00256293;91;adaptive;760;sgd;1;1
0.8;identity;0.083103003;91;constant;203;adam;1;1
0.809756098;relu;0.001608137;27;constant;536;sgd;1;1
0.795121951;identity;1.38E-05;87;constant;639;adam;1;1
0.717073171;relu;0.00132487;91;invscaling;687;sgd;1;1
0.985365854;relu;1.07E-05;72;constant;829;adam;1;1
0.692682927;identity;0.002049384;99;invscaling;453;sgd;1;1
0.814634146;logistic;0.005358478;90;constant;781;sgd;1;1
0.965853659;logistic;0.000765259;8;invscaling;499;lbfgs;1;1
0.985365854;relu;0.043750929;80;invscaling;958;adam;1;1
0.8;identity;9.60E-05;22;constant;134;sgd;1;1
0.985365854;relu;0.001266787;99;adaptive;882;lbfgs;1;1
0.985365854;relu;9.55E-05;46;invscaling;335;lbfgs;1;1
0.502439024;logistic;0.032830115;55;invscaling;439;sgd;1;1
0.536585366;relu;5.78E-05;67;invscaling;145;sgd;1;1
0.985365854;tanh;1.92E-05;49;adaptive;884;lbfgs;1;1
0.775609756;logistic;1.84E-05;67;adaptive;277;sgd;1;1
0.795121951;logistic;0.000443046;65;invscaling;391;adam;1;1
0.985365854;tanh;0.000382661;52;invscaling;976;adam;1;1
0.936585366;relu;0.015027398;26;adaptive;481;adam;1;1
0.8;identity;0.000151379;19;adaptive;595;adam;1;1
0.682926829;tanh;0.000107137;65;invscaling;764;sgd;1;1
0.985365854;tanh;0.000118962;30;adaptive;216;lbfgs;1;1
0.985365854;tanh;5.54E-05;96;adaptive;870;adam;1;1
0.634146341;relu;0.035775073;70;invscaling;229;sgd;1;1
0.590243902;tanh;0.000136112;76;invscaling;899;sgd;1;1
0.8;identity;0.003138123;74;invscaling;149;lbfgs;1;1
0.985365854;tanh;0.010328425;26;invscaling;252;lbfgs;1;1
0.790243902;identity;0.000184501;82;adaptive;659;adam;1;1
0.829268293;tanh;7.11E-05;30;adaptive;190;adam;1;1
0.819512195;tanh;1.19E-05;18;constant;484;sgd;1;1
0.809756098;identity;0.042851225;29;invscaling;926;adam;1;1
0.985365854;tanh;0.002532769;100;invscaling;713;lbfgs;1;1
0.985365854;relu;0.089834215;57;adaptive;830;lbfgs;1;1
0.756097561;logistic;0.000486762;80;constant;186;sgd;1;1
0.8;identity;6.71E-05;1;constant;109;lbfgs;1;1
0.985365854;tanh;0.003082812;97;constant;940;adam;1;1
0.790243902;tanh;0.054677814;66;constant;387;sgd;1;1
0.887804878;relu;4.06E-05;10;adaptive;888;adam;1;1
0.502439024;logistic;0.000128806;30;invscaling;607;sgd;1;1
0.985365854;relu;3.00E-05;100;constant;478;lbfgs;1;1
0.824390244;relu;0.002686772;42;constant;657;sgd;1;1
0.985365854;tanh;0.001362572;83;adaptive;967;adam;1;1
0.985365854;relu;0.017837668;43;constant;725;lbfgs;1;1
0.985365854;tanh;0.0001241;49;invscaling;209;lbfgs;1;1
0.804878049;identity;5.31E-05;66;adaptive;381;sgd;1;1
0.853658537;relu;0.013836225;88;adaptive;710;sgd;1;1
0.570731707;identity;7.41E-05;8;invscaling;935;sgd;1;1
0.8;identity;7.11E-05;67;adaptive;266;lbfgs;1;1
0.795121951;logistic;0.00276688;23;adaptive;904;adam;1;1
0.83902439;relu;0.029720454;35;adaptive;619;sgd;1;1
0.985365854;tanh;0.003515405;76;invscaling;587;lbfgs;1;1
0.926829268;tanh;1.60E-05;22;constant;576;adam;1;1
0.819512195;relu;0.001108604;63;constant;438;sgd;1;1
0.795121951;logistic;0.002704942;50;adaptive;290;adam;1;1
0.985365854;tanh;1.10E-05;25;constant;522;lbfgs;1;1
0.965853659;tanh;0.008111089;21;adaptive;935;adam;1;1
0.87804878;tanh;0.000609906;95;invscaling;301;adam;1;1
0.795121951;identity;6.96E-05;58;adaptive;504;adam;1;1
0.873170732;relu;1.86E-05;26;adaptive;240;adam;1;1
0.751219512;tanh;0.008286978;82;invscaling;617;sgd;1;1
0.975609756;tanh;0.006217671;25;constant;978;adam;1;1
0.980487805;relu;0.009076832;8;constant;326;lbfgs;1;1
0.892682927;relu;0.006833799;64;adaptive;161;adam;1;1
0.985365854;tanh;0.000299497;17;constant;626;lbfgs;1;1
0.47804878;relu;0.000298796;87;invscaling;447;sgd;1;1
0.795121951;logistic;0.04356511;89;constant;585;adam;1;1
0.907317073;logistic;0.010761198;3;adaptive;327;lbfgs;1;1
0.985365854;relu;0.079002935;99;adaptive;944;adam;1;1
0.985365854;relu;0.001046667;52;adaptive;702;lbfgs;1;1
0.985365854;tanh;0.047797917;85;invscaling;331;lbfgs;1;1
0.804878049;identity;0.000751669;70;constant;135;sgd;1;1
0.985365854;tanh;0.000232415;53;constant;739;adam;1;1
0.985365854;tanh;0.001404003;35;adaptive;913;adam;1;1
0.868292683;relu;3.32E-05;79;adaptive;987;sgd;1;1
0.790243902;logistic;7.88E-05;97;constant;334;adam;1;1
0.790243902;logistic;0.045821228;69;constant;466;sgd;1;1
0.936585366;tanh;0.025879374;49;adaptive;610;adam;1;1
0.575609756;logistic;0.008286766;73;invscaling;661;sgd;1;1
0.809756098;relu;0.026594358;7;adaptive;861;sgd;1;1
0.985365854;relu;0.002064473;65;invscaling;972;adam;1;1
0.985365854;relu;0.012041174;80;constant;459;lbfgs;1;1
0.809756098;tanh;0.001061773;51;adaptive;373;sgd;1;1
0.658536585;tanh;0.000153495;64;invscaling;917;sgd;1;1
0.795121951;logistic;0.003186721;87;adaptive;379;adam;1;1
0.624390244;relu;0.021894566;78;invscaling;564;sgd;1;1
0.985365854;relu;0.039281713;93;invscaling;666;adam;1;1
0.83902439;relu;0.07822376;25;adaptive;982;sgd;1;1
0.897560976;tanh;0.055102241;51;adaptive;310;adam;1;1
0.980487805;relu;0.000871401;43;adaptive;683;adam;1;1
0.795121951;relu;0.000336859;21;adaptive;291;sgd;1;1
0.970731707;logistic;1.80E-05;51;adaptive;100;lbfgs;1;1
0.809756098;identity;0.075908286;50;constant;730;sgd;1;1
0.873170732;logistic;3.24E-05;2;adaptive;200;lbfgs;1;1
0.795121951;logistic;7.45E-05;73;invscaling;827;adam;1;1
